Manufacturer 1,Manufacturer 2,Manufacturer 3,Manufacturer 4,Manufacturer 5,y_true,reader_score
0.96,0.99988,0.7497,0.9972,0.95,1,1
0.18,0.5032899999999999,0.250025,0.4445,0.74,0,0
0.76,0.99312,0.741215,0.3463,0.49,0,1
0.21,0.8599100000000001,0.243325,0.1463,0.08,0,1
0.17,0.44078,0.226567,0.0859,0.09,0,1
0.06,0.27888,0.255202,0.3139,0.04,0,0
0.81,0.99117,0.6370020000000001,0.7223999999999999,0.63,0,1
0.88,0.91856,0.38167,0.77,0.59,0,1
0.02,0.01771,0.0816349,0.08,0.02,0,0
0.89,0.99788,0.6164419999999999,0.5052,0.86,0,1
0.73,0.95208,0.200231,0.8137000000000001,0.39,0,0
0.01,0.02183,0.1265099999999999,0.0332,0.01,0,0
0.01,0.03771,0.174028,0.028,0.02,0,0
0.94,0.98517,0.805646,0.9655,0.93,0,1
0.89,0.99391,0.68025,0.9761,0.89,0,0
0.02,0.11888,0.198394,0.0309,0.05,0,0
0.97,0.99998,0.8116639999999999,0.9907,0.91,1,1
0.94,0.9978,0.7347159999999999,0.9133,0.87,0,1
0.03,0.15934,0.111898,0.0602,0.01,0,0
0.01,0.13118,0.159869,0.032,0.02,0,0
0.05,0.32635,0.192513,0.0056,0.02,0,0
0.79,0.99906,0.6164569999999999,0.2484,0.82,0,1
0.95,0.99997,0.786169,0.8370000000000001,0.89,0,1
0.01,0.29103,0.104431,0.2008,0.04,0,0
0.47,0.74839,0.164545,0.5295000000000001,0.44,0,1
0.54,0.76913,0.181713,0.2059,0.53,0,1
0.58,0.53955,0.0990529,0.2606,0.23,0,0
0.91,0.99989,0.769798,0.8528,0.86,0,1
0.96,0.99965,0.8371120000000001,0.9951,0.92,0,1
0.97,0.99977,0.650506,0.899,0.86,0,1
0.03,0.0069999999999999,0.105018,0.0027,0.06,0,0
0.17,0.76826,0.2839239999999999,0.1522,0.54,0,0
0.01,0.26336,0.195193,0.059,0.04,0,0
0.89,0.97374,0.371703,0.7683,0.51,0,1
0.01,0.0177,0.160246,0.016,0.02,0,0
0.03,0.15945,0.343857,0.0115,0.04,0,0
0.03,0.00932,0.0770901,0.0009,0.02,0,0
0.36,0.80404,0.14076,0.3408,0.06,0,0
0.44,0.38032,0.523146,0.1780999999999999,0.34,0,1
0.8,0.99783,0.5489539999999999,0.5854,0.85,0,1
0.68,0.99962,0.383578,0.5365,0.75,0,1
0.05,0.58205,0.240067,0.0035,0.05,0,0
0.98,0.99995,0.842026,0.9963,0.93,1,1
0.04,0.0154499999999999,0.0795738,0.1744,0.02,0,0
0.02,0.11354,0.119289,0.033,0.08,0,0
0.95,0.99995,0.760402,0.9935,0.96,1,1
0.79,0.99885,0.324694,0.35,0.69,0,0
0.03,0.01014,0.114035,0.0039,0.01,0,0
0.08,0.23567,0.121736,0.1702,0.06,0,0
0.03,0.87587,0.305384,0.0246,0.21,0,0
0.03,0.7701300000000001,0.184005,0.0053,0.06,0,0
0.01,0.09117,0.209456,0.0081999999999999,0.03,0,0
0.03,0.65984,0.287575,0.009,0.15,1,0
0.66,0.98724,0.242651,0.5219,0.71,0,0
0.04,0.29048,0.37378,0.0819999999999999,0.02,0,0
0.98,0.99988,0.739225,0.9986,0.95,1,1
0.93,0.98389,0.425457,0.0897,0.77,1,1
0.0,0.03515,0.0973696,0.0046,0.05,0,0
0.4,0.31515,0.109202,0.1133,0.14,0,0
0.99,0.99999,0.7885880000000001,0.9978,0.93,1,1
0.87,0.99963,0.7923520000000001,0.8226,0.77,0,1
0.83,0.9994,0.645912,0.6356,0.23,0,0
0.99,0.99947,0.714121,0.9978,0.91,1,1
0.86,0.99746,0.6538689999999999,0.6033,0.75,0,1
0.94,0.99999,0.7898310000000001,0.9619,0.69,1,1
0.79,0.99609,0.5829030000000001,0.9441,0.83,1,1
0.94,0.99556,0.70931,0.799,0.83,0,1
0.96,0.99991,0.8022,0.9807,0.93,1,1
0.96,0.99992,0.7952290000000001,0.971,0.94,1,1
0.58,0.59956,0.394465,0.4036,0.34,0,1
0.04,0.98347,0.663539,0.2173,0.46,0,0
0.55,0.93119,0.596058,0.0663,0.12,0,0
0.01,0.0287,0.106703,0.0937,0.06,0,0
0.55,0.7795399999999999,0.228163,0.0843,0.33,0,1
0.03,0.00717,0.117828,0.0199,0.35,1,0
0.03,0.50898,0.400016,0.0705,0.19,0,1
0.92,0.99974,0.6653020000000001,0.9466,0.81,0,1
0.99,0.99939,0.821667,0.9951,0.94,1,1
0.09,0.76057,0.411976,0.0204,0.21,0,0
0.93,0.99965,0.843383,0.6565000000000001,0.83,0,1
0.04,0.8710700000000001,0.561753,0.467,0.57,0,1
0.56,0.52477,0.258908,0.1286,0.15,0,1
0.97,0.99987,0.894926,0.7731999999999999,0.87,1,1
0.01,0.19929,0.0862811999999999,0.0405,0.02,0,0
0.02,0.6154600000000001,0.169572,0.0235,0.15,0,0
0.96,0.99861,0.811593,0.5089,0.87,0,1
0.24,0.8632500000000001,0.242669,0.0203,0.19,0,0
0.33,0.99389,0.292333,0.476,0.77,1,1
0.48,0.98233,0.194501,0.9112,0.82,0,1
0.87,0.99962,0.716303,0.958,0.6,0,1
0.96,0.9837,0.6464759999999999,0.9497,0.92,1,1
0.02,0.00617,0.093917,0.0046,0.02,0,0
0.01,0.0846399999999999,0.209494,0.0059,0.03,0,0
0.97,0.9991,0.809512,0.8787,0.79,0,1
0.88,0.99995,0.744658,0.6158,0.94,0,1
0.02,0.02953,0.182457,0.0196,0.01,0,0
0.02,0.01079,0.189121,0.0392,0.02,0,0
0.06,0.02299,0.072827,0.0068,0.02,0,0
0.82,0.99507,0.774148,0.3399,0.73,0,1
0.01,0.05526,0.12571,0.006,0.04,0,0
0.84,0.78128,0.5491360000000001,0.3694,0.47,0,1
0.72,0.93054,0.5880399999999999,0.7187,0.74,0,0
0.93,0.99981,0.8006850000000001,0.9835,0.92,1,0
0.02,0.03684,0.1090609999999999,0.0433,0.01,0,0
0.37,0.99512,0.396515,0.5247999999999999,0.74,0,1
0.01,0.02803,0.143308,0.0947,0.02,0,0
0.01,0.05165,0.1608299999999999,0.0652,0.02,0,0
0.5,0.7797499999999999,0.376245,0.0152,0.36,0,0
0.04,0.04749,0.0888931,0.002,0.02,0,0
0.82,0.99845,0.577671,0.7027,0.85,0,1
0.84,0.99519,0.645045,0.2346,0.74,0,1
0.76,0.99862,0.532717,0.3634000000000001,0.71,0,1
0.93,0.99995,0.8004939999999999,0.9684,0.93,1,1
0.79,0.99999,0.6071310000000001,0.3106,0.85,0,1
0.44,0.98808,0.289936,0.5146999999999999,0.66,0,0
0.03,0.31387,0.373796,0.0102,0.04,0,0
0.7,0.99928,0.6983839999999999,0.4123,0.81,1,1
0.9,0.99874,0.756137,0.9792,0.85,0,1
0.01,0.0078599999999999,0.0628233,0.0008,0.01,0,0
0.77,0.98851,0.431225,0.7326,0.24,0,0
0.53,0.9976,0.420896,0.5985,0.55,0,1
0.04,0.04475,0.116568,0.1261999999999999,0.08,0,0
0.96,0.99999,0.76599,0.9904,0.92,1,1
0.01,0.1076,0.0938151999999999,0.0032,0.01,0,0
0.69,0.95157,0.346599,0.1246,0.12,0,1
0.25,0.20175,0.132608,0.0958,0.72,0,0
0.16,0.34729,0.13,0.0081,0.21,0,0
0.04,0.0189,0.099222,0.0041,0.01,0,0
0.28,0.88733,0.532993,0.0326,0.09,0,1
0.86,0.99938,0.7522639999999999,0.9655,0.93,1,1
0.79,0.99048,0.804182,0.4785,0.69,0,1
0.01,0.10098,0.1186059999999999,0.0154,0.05,0,0
0.79,0.99838,0.784199,0.3759,0.47,0,1
0.97,0.99999,0.8383839999999999,0.9576,0.88,1,1
0.03,0.04909,0.148798,0.0759,0.04,0,0
0.98,0.99994,0.845347,0.9974,0.96,1,1
0.01,0.06562,0.1381609999999999,0.0127,0.01,0,0
0.97,0.9996,0.706859,0.88,0.87,1,1
0.02,0.12485,0.135606,0.008,0.02,0,0
0.98,0.99994,0.8965770000000001,0.9944,0.94,1,1
0.06,0.29335,0.24842,0.047,0.07,0,0
0.02,0.96878,0.2244699999999999,0.5318,0.27,0,1
0.2,0.97491,0.102907,0.3768,0.74,0,1
0.04,0.97886,0.0952207,0.4523,0.49,0,1
0.01,0.02852,0.0889933999999999,0.0497,0.01,0,0
0.02,0.0043799999999999,0.0937981,0.0024,0.06,0,0
0.89,0.99963,0.7067619999999999,0.4161,0.84,0,1
0.01,0.03823,0.13771,0.0017,0.02,0,0
0.1,0.8139699999999999,0.295413,0.0185,0.22,0,0
0.04,0.02264,0.294931,0.0216,0.02,0,0
0.06,0.0132,0.105058,0.0751,0.03,0,0
0.01,0.09303,0.138988,0.0089,0.03,0,0
0.62,0.99864,0.6531859999999999,0.9947,0.88,1,1
0.01,0.17174,0.182561,0.0031,0.03,0,0
0.96,0.99875,0.555135,0.9707,0.91,1,1
0.96,0.91889,0.819795,0.7762,0.87,1,1
0.06,0.56072,0.111721,0.0805,0.05,0,1
0.71,0.8912700000000001,0.167038,0.119,0.18,0,1
0.01,0.03462,0.0910915,0.0125,0.02,0,0
0.9,0.7465999999999999,0.334726,0.807,0.57,1,0
0.96,0.99994,0.8513069999999999,0.8959999999999999,0.89,1,1
0.9,0.9991,0.366018,0.9771,0.74,1,1
0.02,0.05246,0.158185,0.0009,0.03,0,0
0.98,0.99915,0.914062,0.4825,0.82,1,1
0.02,0.99985,0.6222439999999999,0.8693000000000001,0.68,1,1
0.02,0.18476,0.100397,0.0056,0.02,0,0
0.03,0.06746,0.101912,0.1091,0.09,0,0
0.1,0.06719,0.161347,0.5029,0.09,0,0
0.02,0.11224,0.13851,0.0524,0.03,0,0
0.07,0.92477,0.184291,0.1659,0.06,0,0
0.99,0.99987,0.776781,0.9301,0.76,1,1
0.07,0.2318,0.188228,0.4031,0.12,0,0
0.59,0.07477,0.328493,0.722,0.81,1,1
0.06,0.26158,0.0771853,0.0209,0.08,0,0
0.04,0.21281,0.121162,0.0215,0.28,0,0
0.2,0.98579,0.323342,0.889,0.48,0,1
0.01,0.34619,0.0803938999999999,0.0101,0.04,0,0
0.61,0.96926,0.158382,0.0771,0.08,0,0
0.89,0.9976,0.220144,0.1092,0.53,0,1
0.03,0.47067,0.249993,0.0093,0.02,0,0
0.03,0.00572,0.140842,0.1042,0.05,0,0
0.95,0.99202,0.635201,0.7319,0.68,0,1
0.65,0.45162,0.118823,0.0801,0.06,0,0
0.32,0.99454,0.637269,0.0066,0.16,0,1
0.16,0.36168,0.116424,0.0363,0.09,0,0
0.57,0.83978,0.231833,0.9593,0.65,1,1
0.25,0.02758,0.311546,0.0371,0.12,0,0
0.03,0.08792,0.26815,0.0441,0.02,0,0
0.01,0.0079099999999999,0.108722,0.0226,0.01,0,0
0.51,0.23045,0.123557,0.1325,0.13,0,0
0.02,0.01664,0.0907332,0.0239,0.03,0,0
0.01,0.01233,0.169139,0.0105,0.03,0,0
0.19,0.41813,0.306795,0.1151,0.49,0,0
0.78,0.99905,0.5366489999999999,0.4345000000000001,0.69,0,1
0.02,0.55518,0.169673,0.002,0.11,0,0
0.04,0.99983,0.817894,0.9651,0.87,0,1
0.88,0.99971,0.8045319999999999,0.7121999999999999,0.72,0,1
0.21,0.98893,0.315038,0.9008,0.75,0,0
0.93,0.88055,0.454397,0.9411,0.84,1,1
0.03,0.00737,0.114317,0.024,0.02,0,0
0.02,0.02059,0.0899034,0.006,0.02,0,0
0.9,0.99587,0.624851,0.8931,0.76,0,1
0.29,0.8278700000000001,0.494321,0.0187,0.2,0,0
0.03,0.0087599999999999,0.0928726,0.0104,0.02,0,0
0.01,0.00628,0.150706,0.0056,0.03,0,0
0.02,0.13425,0.088153,0.0365,0.02,0,0
0.04,0.8905799999999999,0.453906,0.9878,0.75,0,1
0.94,0.99992,0.798216,0.9547,0.85,1,1
0.11,0.84319,0.291994,0.0037,0.07,0,0
0.83,0.97864,0.338387,0.7857,0.66,0,1
0.02,0.00582,0.213369,0.0148,0.03,0,0
0.74,0.9971,0.416216,0.9225,0.76,1,1
0.58,0.99792,0.373876,0.9476,0.87,0,1
0.01,0.33566,0.170856,0.307,0.02,0,0
0.01,0.35667,0.15575,0.0037,0.03,0,0
0.01,0.03832,0.122496,0.1138,0.14,0,0
0.05,0.7071500000000001,0.254125,0.0968,0.7,1,0
0.64,0.91088,0.30187,0.5233,0.15,0,0
0.01,0.0081,0.0956637,0.0114,0.02,0,0
0.04,0.95837,0.255211,0.0066,0.09,0,0
0.26,0.8322799999999999,0.406469,0.8534,0.82,0,1
0.96,0.9979,0.6009399999999999,0.8623000000000001,0.86,0,0
0.71,0.8051600000000001,0.155249,0.0414,0.26,0,0
0.27,0.90077,0.302316,0.4705,0.58,0,0
0.06,0.35132,0.139253,0.0036,0.07,0,0
0.27,0.22671,0.519546,0.3634000000000001,0.21,0,1
0.09,0.7850699999999999,0.135061,0.026,0.09,0,1
0.01,0.0096099999999999,0.11682,0.0764,0.01,0,0
0.0,0.01007,0.0797081,0.0225,0.01,0,0
0.91,0.99422,0.696821,0.9806,0.86,1,1
0.0,0.0077,0.113909,0.022,0.03,0,0
0.01,0.07823,0.119973,0.1681,0.03,0,0
0.03,0.00834,0.0880323999999999,0.0218,0.01,0,0
0.84,0.92208,0.255262,0.9274,0.54,0,0
0.98,0.99773,0.615776,0.8613,0.81,0,1
0.0,0.00692,0.0936827,0.0055,0.05,0,0
0.51,0.96883,0.569056,0.3125,0.6,0,1
0.02,0.27117,0.114824,0.0307,0.08,0,0
0.94,0.99958,0.6366919999999999,0.7221,0.69,1,1
0.82,0.9894,0.6601690000000001,0.8161,0.71,0,1
0.02,0.02441,0.140917,0.0129,0.03,0,0
0.44,0.96621,0.5615910000000001,0.0449,0.44,0,1
0.96,0.99997,0.7393149999999999,0.9956,0.91,1,1
0.06,0.03115,0.216754,0.0476,0.09,0,0
0.92,0.99974,0.5722079999999999,0.9959,0.94,1,1
0.54,0.98667,0.5072369999999999,0.6587000000000001,0.61,0,0
0.84,0.946,0.1604489999999999,0.6125,0.4,0,0
0.01,0.09977,0.107054,0.0098,0.02,0,0
0.91,0.00505,0.116054,0.0029,0.06,0,0
0.6,0.95095,0.580974,0.2444,0.31,0,1
0.63,0.51068,0.293274,0.485,0.59,1,1
0.08,0.0064099999999999,0.200671,0.0146,0.02,0,0
0.01,0.06584,0.231946,0.0163,0.02,0,0
0.74,0.8914200000000001,0.276786,0.1602,0.46,0,0
0.8,0.99711,0.494547,0.7681,0.7,0,1
0.64,0.94128,0.244323,0.2347,0.12,0,0
0.94,0.99998,0.911235,0.8745,0.85,0,1
0.06,0.0182,0.10772,0.014,0.03,0,0
0.02,0.0307,0.180174,0.0448,0.02,0,0
0.64,0.97086,0.486297,0.1538,0.75,0,0
0.57,0.9971799999999998,0.556782,0.9092,0.65,0,1
0.23,0.43317,0.146958,0.0312,0.2,0,0
0.01,0.00734,0.102267,0.0159,0.02,0,0
0.86,0.98835,0.892906,0.8311,0.73,0,1
0.89,0.97127,0.363001,0.5872999999999999,0.69,1,1
0.01,0.03906,0.201483,0.0192,0.01,0,0
0.92,0.99932,0.775954,0.4643,0.83,0,1
0.87,0.9988,0.7495100000000001,0.7964,0.85,0,1
0.64,0.99786,0.6058100000000001,0.6646,0.62,0,1
0.84,0.95565,0.254739,0.1257,0.09,0,0
0.86,0.99908,0.545434,0.6446999999999999,0.62,0,0
0.91,0.99991,0.730857,0.3254,0.87,0,1
0.94,0.99895,0.776832,0.9836,0.94,1,1
0.01,0.03191,0.149403,0.019,0.02,0,0
0.14,0.9294,0.354212,0.0456,0.33,0,0
0.03,0.96138,0.808865,0.5679,0.56,0,1
0.81,0.9985700000000002,0.697403,0.8092,0.24,0,1
0.03,0.11938,0.0881502,0.0725,0.01,0,0
0.01,0.00333,0.248781,0.0187,0.02,0,0
0.01,0.52866,0.130119,0.3484,0.02,0,0
0.94,0.99122,0.521324,0.8744,0.9,0,1
0.92,0.9996,0.7327840000000001,0.9643,0.9,1,1
0.9,0.99913,0.7094630000000001,0.9535,0.8,0,1
0.95,0.99998,0.7450589999999999,0.9599,0.94,1,1
0.03,0.7107100000000001,0.160356,0.1105,0.15,0,0
0.41,0.94801,0.5321199999999999,0.0186,0.4,0,1
0.88,0.99978,0.4625319999999999,0.6552,0.82,0,1
0.82,0.99989,0.537512,0.9497,0.87,0,1
0.97,0.99995,0.8222209999999999,0.9938,0.9,1,1
0.0,0.01214,0.0995041,0.0125,0.03,0,0
0.99,0.99888,0.78632,0.985,0.81,1,1
0.8,0.99855,0.610074,0.7347,0.83,0,1
0.95,0.9936,0.321363,0.9973,0.88,1,1
0.01,0.33005,0.198563,0.0819,0.28,0,0
0.91,0.99998,0.7104199999999999,0.8526,0.88,0,1
0.93,0.99964,0.7204640000000001,0.8747,0.84,1,1
0.03,0.35429,0.116727,0.021,0.05,0,1
0.13,0.70355,0.201696,0.072,0.11,0,1
0.09,0.58837,0.368463,0.0994,0.08,0,0
0.01,0.1217099999999999,0.103203,0.0215,0.02,0,0
0.38,0.36946,0.276606,0.052,0.13,0,0
0.01,0.06769,0.141646,0.0148,0.02,0,0
0.83,0.98044,0.393794,0.9357,0.61,0,1
0.95,0.99998,0.876077,0.9418,0.91,1,1
0.09,0.6566500000000001,0.3311869999999999,0.0114,0.29,0,0
0.99,0.99999,0.8981709999999999,0.9992,0.96,1,1
0.96,0.99992,0.842096,0.9919,0.88,0,1
0.03,0.0870799999999999,0.164858,0.0217,0.02,0,0
0.7,0.98844,0.474094,0.9835,0.36,0,1
0.87,0.99953,0.576773,0.7797,0.69,0,1
0.05,0.00923,0.0873174999999999,0.0178,0.03,0,0
0.01,0.0734399999999999,0.130236,0.0237,0.02,0,0
0.76,0.99445,0.527795,0.5951,0.59,0,1
0.01,0.05647,0.092632,0.0475,0.03,0,0
0.87,0.6441,0.215401,0.158,0.41,1,0
0.01,0.02299,0.100601,0.0177,0.03,0,0
0.03,0.11544,0.188022,0.0173,0.05,0,0
0.76,0.68262,0.413956,0.3469,0.22,0,0
0.96,0.99936,0.7978850000000001,0.9743,0.88,1,1
0.76,0.9967,0.759339,0.4076,0.64,0,0
0.33,0.97669,0.1075839999999999,0.0521,0.08,0,0
0.87,0.99977,0.6580630000000001,0.5692,0.8,0,0
0.89,0.99717,0.411324,0.7365,0.39,0,1
0.57,0.9707,0.492802,0.4019,0.49,0,1
0.01,0.0226,0.132621,0.0456,0.07,0,0
0.05,0.01957,0.1054089999999999,0.025,0.02,0,0
0.94,0.98958,0.799271,0.9892,0.77,1,1
0.46,0.8595900000000001,0.1391599999999999,0.3581,0.21,0,1
0.94,0.9998200000000002,0.7039409999999999,0.9512,0.89,0,1
0.37,0.36314,0.105536,0.405,0.07,0,0
0.01,0.01353,0.112305,0.0191,0.02,0,0
0.02,0.31254,0.0752236999999999,0.0051,0.04,0,0
0.9,0.99971,0.6762239999999999,0.7561,0.74,0,1
0.03,0.33212,0.124653,0.6509,0.18,0,0
0.04,0.21074,0.201741,0.0227,0.08,0,0
0.01,0.01323,0.0738609,0.0074,0.01,0,0
0.19,0.97919,0.275812,0.0325,0.26,0,1
0.42,0.9915,0.738379,0.0028,0.27,0,0
0.21,0.59696,0.222402,0.1552,0.52,0,0
0.23,0.99048,0.1950569999999999,0.1777,0.38,0,1
0.88,0.73028,0.2168639999999999,0.0727,0.24,0,1
0.8,0.11813,0.172998,0.8024,0.28,1,0
0.01,0.00628,0.0967407,0.0031,0.01,0,0
0.02,0.99987,0.8591620000000001,0.9832,0.92,1,1
0.84,0.99538,0.637321,0.4438,0.77,0,1
0.01,0.10002,0.097437,0.0011,0.01,0,0
0.54,0.99637,0.5011199999999999,0.7989,0.64,0,1
0.2,0.9456,0.5588529999999999,0.1614999999999999,0.11,0,1
0.35,0.5351199999999999,0.314634,0.2905,0.74,1,1
0.01,0.1707,0.149227,0.1084,0.02,0,0
0.94,0.99995,0.6816880000000001,0.9724,0.95,1,1
0.03,0.07206,0.141254,0.1459,0.02,0,0
0.77,0.40262,0.182316,0.0479,0.22,0,0
0.25,0.25407,0.166946,0.2136,0.13,0,0
0.95,0.99995,0.8949870000000001,0.9934,0.91,1,1
0.79,0.99905,0.598811,0.3448,0.78,0,1
0.27,0.76363,0.166017,0.0084,0.16,0,0
0.71,0.98791,0.742408,0.3299,0.7,0,0
0.88,0.9995,0.601209,0.4332,0.86,0,1
0.94,0.99988,0.804983,0.9816,0.92,1,1
0.98,0.99986,0.7909139999999999,0.9972,0.85,0,1
0.17,0.02268,0.264592,0.1902,0.3,0,1
0.94,0.97754,0.204037,0.3736,0.18,0,1
0.02,0.03333,0.1299799999999999,0.0369,0.07,0,0
0.03,0.24861,0.0872056,0.212,0.09,0,0
0.26,0.45775,0.336337,0.0698,0.33,0,0
0.35,0.12957,0.249407,0.0052,0.06,0,1
0.35,0.4999699999999999,0.112442,0.0067,0.11,0,0
0.99,0.99983,0.8916860000000001,0.9972,0.93,1,1
0.93,0.99999,0.734228,0.9154,0.94,1,1
0.87,0.99781,0.755274,0.4548,0.45,0,0
0.11,0.87513,0.308697,0.2795,0.21,0,1
0.01,0.02594,0.0818049999999999,0.0022,0.02,0,0
0.01,0.20578,0.112928,0.1348,0.04,0,0
0.89,0.99732,0.6434000000000001,0.4925,0.83,0,1
0.22,0.94909,0.2610969999999999,0.4194,0.64,0,0
0.86,0.99574,0.376862,0.7587999999999999,0.8,1,1
0.02,0.48069,0.130088,0.0024,0.03,0,0
0.85,0.99789,0.6006360000000001,0.6452,0.82,0,1
0.71,0.98798,0.204648,0.5783,0.64,0,1
0.41,0.999,0.560793,0.5418999999999999,0.36,0,1
0.69,0.99907,0.41255,0.092,0.52,0,1
0.01,0.09472,0.184758,0.0019,0.02,0,0
0.99,0.99995,0.912664,0.934,0.86,0,1
0.85,0.99183,0.6919029999999999,0.7953,0.54,0,1
0.02,0.4819,0.1340839999999999,0.0075,0.07,0,0
0.01,0.01415,0.19908,0.0043,0.03,0,0
0.17,0.96602,0.6556730000000001,0.0904,0.16,0,0
0.04,0.27673,0.1716099999999999,0.0459,0.16,0,0
0.53,0.99689,0.5181939999999999,0.2931,0.36,0,0
0.95,0.99503,0.5508890000000001,0.9942,0.93,1,1
0.88,0.8839600000000001,0.180714,0.5529,0.67,1,1
0.02,0.58732,0.101811,0.0033,0.01,0,0
0.99,0.99998,0.757646,0.946,0.86,0,1
0.4,0.06698,0.120755,0.3874,0.4,1,0
0.01,0.02336,0.133109,0.0044,0.04,0,0
0.01,0.01031,0.15095,0.014,0.03,0,0
0.07,0.4673199999999999,0.295496,0.1253,0.07,0,0
0.99,0.99954,0.683338,0.9978,0.96,1,1
0.75,0.7442399999999999,0.57184,0.4552000000000001,0.37,0,0
0.01,0.0145699999999999,0.123507,0.0066,0.02,0,0
0.69,0.99153,0.529555,0.7711,0.26,0,1
0.01,0.03515,0.145875,0.2154,0.05,0,0
0.82,0.99327,0.387005,0.7691,0.63,0,1
0.91,0.99686,0.731892,0.4624,0.86,1,1
0.02,0.01146,0.0772785,0.0019,0.02,0,0
0.03,0.00774,0.210842,0.0253,0.02,0,0
0.01,0.28776,0.149913,0.0175,0.03,0,0
0.01,0.05667,0.0969931,0.1429,0.03,0,0
0.95,0.99725,0.6931059999999999,0.9671,0.75,0,1
0.97,0.99998,0.898142,0.9954,0.95,1,1
0.01,0.01513,0.164341,0.0115,0.01,0,0
0.23,0.18133,0.131277,0.1294,0.52,0,1
0.88,0.99677,0.674165,0.8519,0.83,1,1
0.28,0.9578,0.247914,0.0129,0.2,0,0
0.9,0.99996,0.7991079999999999,0.8811,0.88,0,1
0.12,0.01424,0.105375,0.1475,0.02,0,0
0.93,0.98728,0.310836,0.2139,0.71,0,0
0.01,0.01432,0.117766,0.0227,0.02,0,0
0.97,0.99998,0.8826430000000001,0.9736,0.96,1,1
0.01,0.01192,0.103981,0.005,0.02,0,0
0.0,0.01768,0.0981248,0.0068,0.02,0,0
0.01,0.02886,0.0895641,0.0016,0.02,0,0
0.01,0.0313199999999999,0.108771,0.001,0.03,0,0
0.81,0.98515,0.495042,0.76,0.62,0,1
0.35,0.13992,0.0664969,0.7539,0.38,0,1
0.93,0.99992,0.7062139999999999,0.9728,0.87,0,1
0.01,0.0447399999999999,0.0895561,0.0152,0.02,0,0
0.01,0.02461,0.161015,0.0035,0.02,0,0
0.01,0.1335799999999999,0.0877309,0.0271,0.01,0,0
0.95,0.99978,0.6801980000000001,0.99,0.91,1,1
0.1,0.03704,0.105518,0.2222,0.11,0,0
0.02,0.0319,0.215113,0.1073,0.02,0,0
0.9,0.82449,0.4729330000000001,0.8870999999999999,0.68,0,0
0.58,0.97368,0.337725,0.5617,0.5,0,0
0.16,0.08978,0.172714,0.4863,0.62,0,1
0.89,0.99271,0.719061,0.9846,0.51,0,1
0.92,0.9999,0.646806,0.7379000000000001,0.85,0,1
0.02,0.13493,0.177474,0.0153,0.02,0,0
0.92,0.99375,0.808574,0.5748,0.71,0,1
0.98,0.99999,0.8722150000000001,0.9944,0.96,1,1
0.06,0.4864500000000001,0.4573080000000001,0.1038,0.05,0,1
0.01,0.00796,0.1133349999999999,0.0056,0.02,0,0
0.89,0.98455,0.473717,0.5969,0.72,0,1
0.87,0.99936,0.8481540000000001,0.3204,0.55,0,1
0.01,0.02315,0.0922954,0.0131,0.01,0,0
0.11,0.05208,0.0953763,0.0216,0.07,0,0
0.01,0.02953,0.0802003,0.01,0.01,0,0
0.02,0.22639,0.156094,0.0007,0.05,0,0
0.9,0.99985,0.578281,0.7622,0.73,0,1
0.0,0.0112,0.106192,0.0173,0.03,0,0
0.97,0.99781,0.6171840000000001,0.9621,0.86,0,0
0.06,0.74735,0.139487,0.0124,0.02,0,0
0.01,0.01775,0.1695809999999999,0.0024,0.01,0,0
0.01,0.00735,0.245178,0.0385,0.03,0,0
0.89,0.99353,0.756704,0.9913,0.81,0,1
0.05,0.04205,0.0744913999999999,0.031,0.01,0,0
0.97,0.99998,0.8385720000000001,0.9972,0.87,1,1
0.06,0.61159,0.372209,0.0105,0.08,0,1
0.01,0.00401,0.0767111,0.0014,0.02,0,0
0.85,0.99991,0.60345,0.6265999999999999,0.75,1,1
0.01,0.10238,0.0805453999999999,0.0175,0.03,0,0
0.13,0.96431,0.150645,0.1168,0.3,0,0
0.01,0.02104,0.112898,0.0017,0.02,0,0
0.05,0.00466,0.156204,0.0017,0.14,0,0
0.0,0.35839,0.160544,0.0739,0.04,0,0
0.39,0.8383499999999999,0.368796,0.173,0.36,0,1
0.07,0.19822,0.418368,0.0223,0.1,0,0
0.99,0.99998,0.8862220000000001,0.9897,0.86,1,1
0.01,0.04141,0.1698239999999999,0.1013,0.01,0,0
0.96,0.99992,0.8232780000000001,0.9748,0.91,0,1
0.77,0.99975,0.56058,0.5832999999999999,0.82,0,1
0.02,0.09484,0.2564,0.1581,0.02,0,0
0.96,0.99995,0.7818309999999999,0.9783,0.96,0,1
0.02,0.28146,0.144888,0.0251,0.03,0,0
0.45,0.0868399999999999,0.109888,0.0395,0.11,0,0
0.5,0.0704,0.236785,0.0245,0.12,0,0
0.02,0.05304,0.348365,0.0022,0.13,0,0
0.89,0.99942,0.531986,0.9603,0.79,0,0
0.85,0.98625,0.6052310000000001,0.7898000000000001,0.49,0,1
0.11,0.52404,0.397878,0.0427,0.06,0,0
0.97,0.99861,0.7243029999999999,0.9984,0.91,1,1
0.03,0.05176,0.132388,0.1739,0.02,0,0
0.84,0.9928,0.639605,0.8734000000000001,0.8,0,1
0.02,0.61759,0.176191,0.0088,0.02,0,0
0.02,0.00746,0.116492,0.0308,0.04,0,0
0.04,0.02515,0.109639,0.0547,0.02,1,0
0.97,0.99935,0.8766780000000001,0.9823,0.91,1,1
